stay_id,stay_added,start_date,end_date,duration,pet_total,service_type,owner_id,sitter_id,new_to_rover,booking_total_usd,postal_code
314112,2015-10-02 1:16:38,2015-10-29,2015-11-01,3,1,overnight-boarding,956490,704766,0,105,48128
314250,2015-10-02 1:17:15,2015-10-03,2015-10-04,1,1,overnight-boarding,964227,421551,0,0,85641
314176,2015-10-02 1:18:10,2015-10-06,2015-10-11,5,1,overnight-boarding,172325,510448,0,150,29640
289747,2015-10-02 1:19:09,2015-10-07,2015-10-08,1,1,overnight-boarding,999108,397659,1,26,78745
307897,2015-10-02 1:19:47,2015-10-03,2015-10-04,1,1,overnight-boarding,433199,855697,0,30,19130
459135,2015-10-02 1:19:48,2015-10-03,2015-10-03,1,1,overnight-traveling,1043576,565194,0,45,53185
312101,2015-10-02 1:21:25,2015-10-09,2015-10-11,2,1,overnight-boarding,1045550,980589,1,56,21211
314252,2015-10-02 1:22:42,2015-10-06,2015-10-06,1,2,overnight-boarding,987263,585369,0,45,33634
314242,2015-10-02 1:22:45,2015-11-15,2015-11-24,9,1,overnight-boarding,822603,396538,0,135,46254
314210,2015-10-02 1:22:46,2015-10-02,2015-10-04,2,1,overnight-boarding,1031167,631107,0,50,29646
458499,2015-10-02 1:22:55,2015-10-03,2015-10-05,2,1,overnight-traveling,845701,737186,0,50,23222
304883,2015-10-02 1:25:10,2015-10-08,2015-10-12,4,2,overnight-boarding,333808,264185,0,180,98106
314145,2015-10-02 1:25:51,2015-12-18,2015-12-23,5,2,overnight-boarding,959965,721733,1,250,27522
459125,2015-10-02 1:26:08,2015-10-10,2015-10-10,1,1,overnight-traveling,788714,363498,0,27,80439
459140,2015-10-02 1:26:54,2015-10-06,2015-10-10,4,1,overnight-traveling,1008438,427941,0,116,22311
313613,2015-10-02 1:28:02,2015-10-02,2015-10-04,2,1,overnight-boarding,441314,184080,0,100,8512
314286,2015-10-02 1:28:06,2015-11-11,2015-11-15,4,1,overnight-boarding,777264,490818,0,156,77006
314265,2015-10-02 1:30:51,2015-10-02,2015-10-02,1,1,overnight-boarding,809192,269658,0,25,80219
312362,2015-10-02 1:31:13,2015-10-09,2015-10-11,2,1,overnight-boarding,154424,390823,0,40,97078
300408,2015-10-02 1:31:35,2015-10-02,2015-10-04,2,1,overnight-boarding,1010229,679936,1,80,94610
281947,2015-10-02 1:33:01,2015-11-08,2015-11-17,9,1,overnight-boarding,389250,39028,0,315,98368
314289,2015-10-02 1:33:48,2015-10-24,2015-10-25,1,1,overnight-boarding,633920,513061,0,0,32686
314056,2015-10-02 1:34:09,2015-10-02,2015-10-05,3,1,overnight-boarding,586588,216602,0,69,30305
310727,2015-10-02 1:35:24,2015-10-02,2015-10-03,1,1,overnight-boarding,1033671,776802,1,25,32935
312583,2015-10-02 1:35:30,2015-10-03,2015-10-04,1,2,overnight-boarding,956912,271092,0,50,90020
458866,2015-10-02 1:35:44,2015-10-06,2015-10-09,3,1,overnight-traveling,760846,447650,0,105,60660
311503,2015-10-02 1:35:53,2015-10-07,2015-10-08,1,1,overnight-boarding,964305,726481,0,27,58601
308173,2015-10-02 1:36:05,2015-10-02,2015-10-03,1,2,overnight-boarding,559727,58071,0,49,92026
310484,2015-10-02 1:36:16,2015-10-13,2015-10-15,2,1,overnight-boarding,884782,80607,1,56,98168
312515,2015-10-02 1:37:11,2015-10-01,2015-10-01,1,1,overnight-boarding,944378,754568,0,35,78741
308228,2015-10-02 1:37:32,2015-10-06,2015-10-12,6,1,overnight-boarding,1037908,648513,1,192,94070
459066,2015-10-02 1:37:32,2015-10-16,2015-10-19,3,1,overnight-traveling,653279,30075,0,150,80231
456992,2015-10-02 1:37:57,2015-10-09,2015-10-12,3,2,overnight-traveling,538773,218570,0,360,19348
313739,2015-10-02 1:38:31,2015-10-12,2015-10-12,1,1,overnight-boarding,1048242,735246,1,30,60626
313584,2015-10-02 1:38:52,2015-10-02,2015-10-04,2,1,overnight-boarding,1047832,134092,1,63,98118
314259,2015-10-02 1:39:52,2015-10-16,2015-10-25,9,2,overnight-boarding,1049323,746750,1,378,76135
313511,2015-10-02 1:40:16,2015-10-15,2015-10-16,1,1,overnight-boarding,1043308,782168,1,40,48316
314295,2015-10-02 1:41:07,2015-10-02,2015-10-03,1,1,overnight-boarding,858009,861504,0,28,14621
314127,2015-10-02 1:41:22,2015-10-02,2015-10-05,3,1,overnight-boarding,415062,516416,0,75,30043
459145,2015-10-02 1:41:27,2015-10-04,2015-10-04,1,1,overnight-traveling,976437,510423,0,60,4086
314000,2015-10-02 1:41:39,2015-10-02,2015-10-04,2,1,overnight-boarding,942275,608080,1,80,95128
304577,2015-10-02 1:42:34,2015-09-28,2015-10-06,8,2,overnight-boarding,618198,761400,0,464,14817
314188,2015-10-02 1:42:42,2015-10-02,2015-10-04,2,1,overnight-boarding,728578,167434,0,80,21045
314140,2015-10-02 1:43:28,2015-10-04,2015-10-06,2,1,overnight-boarding,718339,471392,0,50,63034
458678,2015-10-02 1:44:56,2015-10-12,2015-10-17,5,1,overnight-traveling,693392,424452,0,150,80917
314291,2015-10-02 1:45:21,2015-10-03,2015-10-04,1,1,overnight-boarding,1026116,909938,0,29.4,91913
314296,2015-10-02 1:45:39,2015-10-03,2015-10-08,5,1,overnight-boarding,1013548,1032469,1,125,75209
314042,2015-10-02 1:45:41,2015-10-03,2015-10-04,1,1,overnight-boarding,1043056,8781,1,112.98,95060
314297,2015-10-02 1:47:01,2015-10-08,2015-10-12,4,1,overnight-boarding,796238,611193,0,100,27604
310015,2015-10-02 1:47:31,2016-02-15,2016-02-24,9,1,overnight-boarding,1041193,428129,1,135,55446
314275,2015-10-02 1:47:45,2015-10-22,2015-10-25,3,1,overnight-boarding,802456,362825,0,120,95123
458212,2015-10-02 1:48:08,2015-10-02,2015-10-03,1,2,overnight-traveling,398293,614300,0,50,55305
309920,2015-10-02 1:48:39,2015-10-08,2015-10-11,3,1,overnight-boarding,1040943,782984,1,173.25,30044
313969,2015-10-02 1:49:41,2015-10-02,2015-10-05,3,1,overnight-boarding,1009674,838774,0,75,34608
310833,2015-10-02 1:50:07,2015-10-07,2015-10-12,5,1,overnight-boarding,1029206,939494,1,131.25,78232
458842,2015-10-02 1:50:27,2015-10-10,2015-10-11,1,3,overnight-traveling,1045910,1017511,1,0,40503
311264,2015-10-02 1:50:56,2015-12-20,2015-12-29,9,1,overnight-boarding,1040843,352692,1,495,94062
313694,2015-10-02 1:52:25,2015-10-05,2015-10-09,4,1,overnight-boarding,951292,892468,1,100,90212
313775,2015-10-02 1:52:58,2015-10-12,2015-10-15,3,1,overnight-boarding,668352,338997,1,75,92886
314262,2015-10-02 1:53:03,2015-10-02,2015-10-04,2,2,overnight-boarding,992008,504098,0,80,83651
458933,2015-10-02 1:53:57,2015-10-09,2015-10-13,4,2,overnight-traveling,1046049,871730,1,0,91364
314186,2015-10-02 1:53:58,2015-10-22,2015-10-23,1,1,overnight-boarding,1006565,350560,0,14,85641
313502,2015-10-02 1:55:14,2015-12-06,2015-12-06,1,2,overnight-boarding,915786,240200,0,0,15146
313541,2015-10-02 1:55:30,2015-10-01,2015-10-04,3,1,overnight-boarding,1022215,881335,0,75,93710
459131,2015-10-02 1:55:34,2015-10-04,2015-10-04,1,2,overnight-traveling,463581,248833,0,18,53221
459143,2015-10-02 1:57:23,2015-11-20,2015-11-22,2,4,overnight-traveling,776386,625739,0,50,89052
314256,2015-10-02 1:57:42,2015-10-03,2015-10-11,8,1,overnight-boarding,1048973,942797,1,224,32246
304389,2015-10-02 1:57:58,2015-10-02,2015-10-04,2,1,overnight-boarding,669822,24041,0,40,60651
457104,2015-10-02 1:58:14,2015-10-16,2015-10-16,1,4,overnight-traveling,895795,233910,1,100,91942
314285,2015-10-02 1:59:00,2015-10-03,2015-10-04,1,2,overnight-boarding,289179,877556,0,35,60067
311070,2015-10-02 1:59:05,2015-10-09,2015-10-10,1,1,overnight-boarding,1040594,885559,1,25,80209
314305,2015-10-02 1:59:34,2015-10-02,2015-10-04,2,1,overnight-boarding,1049462,872559,1,52.5,98499
314311,2015-10-02 2:00:03,2015-10-09,2015-10-11,2,1,overnight-boarding,154845,266768,0,80,19144
313093,2015-10-02 2:01:01,2015-10-10,2015-10-12,2,1,overnight-boarding,238200,43206,0,50,98115
312468,2015-10-02 2:01:27,2015-10-09,2015-10-11,2,1,overnight-boarding,541747,180578,0,70,22202
313827,2015-10-02 2:01:59,2015-10-23,2015-10-24,1,1,overnight-boarding,353065,209300,0,19,20705
314292,2015-10-02 2:02:49,2015-10-08,2015-10-12,4,1,overnight-boarding,979729,848582,0,80,30809
314317,2015-10-02 2:04:14,2015-10-03,2015-10-06,3,1,overnight-boarding,416278,209300,0,57,20705
459156,2015-10-02 2:04:28,2015-11-14,2015-11-16,2,1,overnight-traveling,579837,343386,0,0,80134
295760,2015-10-02 2:04:37,2015-10-07,2015-10-13,6,1,overnight-boarding,1009766,125272,1,114,73064
314315,2015-10-02 2:05:55,2015-10-07,2015-10-10,3,1,overnight-boarding,799051,299085,0,0,80026
313177,2015-10-02 2:06:35,2015-10-02,2015-10-05,3,1,overnight-boarding,1047368,855787,1,0,91104
299697,2015-10-02 2:06:59,2015-10-23,2015-10-31,8,1,overnight-boarding,1021655,714275,1,224,45069
459157,2015-10-02 2:08:08,2015-10-02,2015-10-04,2,1,overnight-traveling,341741,589368,0,40,55346
314109,2015-10-02 2:08:32,2015-10-02,2015-10-05,3,1,overnight-boarding,533639,591858,1,90,97128
314251,2015-10-02 2:09:37,2015-10-02,2015-10-04,2,2,overnight-boarding,1049355,516416,1,100,30043
459153,2015-10-02 2:10:07,2015-10-02,2015-10-04,2,1,overnight-traveling,1043714,1011768,1,50,77006
314328,2015-10-02 2:13:10,2015-10-09,2015-10-11,2,1,overnight-boarding,416278,209300,0,38,20705
314187,2015-10-02 2:14:39,2015-10-03,2015-10-04,1,2,overnight-boarding,1049249,1176041,1,44.1,49097
459158,2015-10-02 2:16:05,2015-10-02,2015-10-02,1,2,overnight-traveling,979551,872815,0,40,45202
314327,2015-10-02 2:16:22,2015-10-13,2015-10-14,1,1,overnight-boarding,1035006,487022,1,42,22101
314063,2015-10-02 2:16:54,2015-10-09,2015-10-12,3,1,overnight-boarding,1045879,493025,1,81.9,78745
313623,2015-10-02 2:17:08,2015-10-07,2015-10-14,7,1,overnight-boarding,1048229,143954,1,224,80016
286348,2015-10-02 2:18:43,2015-10-06,2015-10-20,14,1,overnight-boarding,929201,108468,0,350,55025
313957,2015-10-02 2:18:59,2015-10-29,2015-11-01,3,1,overnight-boarding,542098,178106,0,75,98406
314245,2015-10-02 2:19:06,2015-10-01,2015-10-01,1,1,overnight-boarding,1049292,73961,1,30,98109
314310,2015-10-02 2:19:52,2015-10-02,2015-10-04,2,1,overnight-boarding,606418,697122,0,60,98055
458653,2015-10-02 2:19:56,2015-10-11,2015-10-12,1,1,overnight-traveling,195230,489652,0,30,32303
313222,2015-10-02 2:20:06,2015-10-02,2015-10-03,1,1,overnight-boarding,455566,725115,0,45,94086
459147,2015-10-02 2:20:06,2015-10-03,2015-10-03,1,2,overnight-traveling,1049171,804955,1,27.3,55113
314257,2015-10-02 2:20:22,2015-10-03,2015-10-04,1,1,overnight-boarding,1047901,988617,1,26.25,83709
313975,2015-10-02 2:21:21,2015-10-02,2015-10-03,1,1,overnight-boarding,1047855,1041339,1,31.5,2128
314240,2015-10-02 2:22:02,2015-10-07,2015-10-08,1,1,overnight-boarding,816002,686338,0,17,34240
310571,2015-10-02 2:22:28,2015-10-08,2015-10-12,4,1,overnight-boarding,662075,830130,0,100,20744
458654,2015-10-02 2:22:29,2015-11-12,2015-11-13,1,1,overnight-traveling,195230,489652,0,30,32303
311524,2015-10-02 2:22:51,2015-10-03,2015-10-04,1,1,overnight-boarding,1024103,1002282,1,26.25,94533
458250,2015-10-02 2:24:01,2015-12-11,2015-12-13,2,1,overnight-traveling,842415,171387,0,90,21012
459152,2015-10-02 2:24:02,2015-10-15,2015-10-18,3,1,overnight-traveling,1013982,870762,0,60,61705
314270,2015-10-02 2:24:09,2015-11-06,2015-11-08,2,1,overnight-boarding,810315,650098,1,56,27606
302807,2015-10-02 2:25:51,2015-11-25,2015-11-29,4,1,overnight-boarding,874763,751701,0,140,78757
314309,2015-10-02 2:26:15,2015-10-30,2015-11-02,3,1,overnight-boarding,1043251,440807,1,110.25,90230
459133,2015-10-02 2:28:40,2015-10-02,2015-10-04,2,2,overnight-traveling,631323,568449,0,120,20886
311276,2015-10-02 2:29:00,2015-10-17,2015-10-24,7,1,overnight-boarding,117845,126155,0,312,98075
314324,2015-10-02 2:29:26,2015-10-09,2015-10-13,4,1,overnight-boarding,1049462,872559,0,105,98499
313280,2015-10-02 2:30:02,2015-10-01,2015-10-05,4,2,overnight-boarding,705702,500644,0,172,85742
312023,2015-10-02 2:30:16,2015-10-03,2015-10-04,1,2,overnight-boarding,1042790,538452,1,65,60074
309976,2015-10-02 2:30:32,2015-10-13,2015-10-19,6,1,overnight-boarding,1041161,516214,1,180,77057
314330,2015-10-02 2:31:59,2015-10-07,2015-10-13,6,1,overnight-boarding,79804,104604,0,210,98116
313438,2015-10-02 2:32:33,2015-10-02,2015-10-03,1,2,overnight-boarding,971309,25287,0,60,97211
314205,2015-10-02 2:33:30,2015-10-02,2015-10-06,4,1,overnight-boarding,970487,888314,1,80,32751
314232,2015-10-02 2:33:39,2015-10-02,2015-10-10,8,1,overnight-boarding,1049326,369394,1,210,85283
314337,2015-10-02 2:33:46,2015-12-04,2015-12-06,2,2,overnight-boarding,659674,538452,0,130,60074
458154,2015-10-02 2:33:53,2015-10-05,2015-10-05,1,1,overnight-traveling,980543,753555,0,20,32812
307108,2015-10-02 2:34:06,2015-10-10,2015-10-12,2,1,overnight-boarding,981502,948297,0,44,19130
313747,2015-10-02 2:36:23,2015-10-02,2015-10-04,2,1,overnight-boarding,1048363,171890,1,84,98005
314278,2015-10-02 2:37:28,2015-10-01,2015-10-04,3,1,overnight-boarding,620859,205539,0,66,85379
312059,2015-10-02 2:40:06,2015-10-02,2015-10-04,2,1,overnight-boarding,1044435,248248,1,50,80909
314355,2015-10-02 2:41:02,2015-10-15,2015-10-19,4,1,overnight-boarding,542098,178106,0,100,98406
457482,2015-10-02 2:41:10,2015-11-06,2015-11-08,2,2,overnight-traveling,946709,170234,0,0,98104
314179,2015-10-02 2:41:38,2015-10-29,2015-11-02,4,2,overnight-boarding,290362,889000,0,160,20011
313307,2015-10-02 2:42:09,2015-10-10,2015-10-12,2,2,overnight-boarding,475962,1020485,0,83.98,23464
458810,2015-10-02 2:42:09,2015-10-28,2015-11-01,4,1,overnight-traveling,1039929,221351,1,210,92603
312821,2015-10-02 2:43:17,2015-10-12,2015-10-14,2,1,overnight-boarding,952958,450457,1,60,93720
308566,2015-10-02 2:43:25,2015-10-02,2015-10-05,3,1,overnight-boarding,948264,397659,0,78,78745
313734,2015-10-02 2:44:16,2015-10-02,2015-10-04,2,1,overnight-boarding,1048407,655661,1,63,92104
312249,2015-10-02 2:44:41,2015-10-07,2015-10-11,4,1,overnight-boarding,582260,80607,0,112,98168
313801,2015-10-02 2:46:11,2015-10-02,2015-10-03,1,2,overnight-boarding,813107,679225,0,30,92545
459035,2015-10-02 2:46:38,2015-10-04,2015-10-04,1,1,overnight-traveling,1043392,431783,0,36.75,98103
313864,2015-10-02 2:47:04,2015-11-11,2015-11-15,4,2,overnight-boarding,983284,925388,0,120,20009
313494,2015-10-02 2:49:07,2015-10-11,2015-10-12,1,1,overnight-boarding,768289,191958,0,45,7480
459104,2015-10-02 2:49:13,2015-10-06,2015-10-08,2,1,overnight-traveling,150658,88404,0,60,78660
314366,2015-10-02 2:49:38,2015-10-03,2015-10-04,1,1,overnight-boarding,986462,754320,0,20,22406
314346,2015-10-02 2:49:39,2015-10-02,2015-10-04,2,1,overnight-boarding,1049523,103323,1,52.5,97430
313493,2015-10-02 2:49:39,2015-10-05,2015-10-06,1,1,overnight-boarding,768289,191958,0,45,7480
310534,2015-10-02 2:49:51,2015-10-08,2015-10-13,5,1,overnight-boarding,348222,540401,0,150,2148
314364,2015-10-02 2:52:36,2015-10-03,2015-10-03,1,1,overnight-boarding,652403,423729,0,20,94561
314368,2015-10-02 2:53:20,2015-10-09,2015-10-12,3,1,overnight-boarding,692553,296624,0,75,53222
313487,2015-10-02 2:53:40,2015-10-02,2015-10-04,2,1,overnight-boarding,516178,738146,0,50,97232
459106,2015-10-02 2:54:11,2015-10-27,2015-10-28,1,1,overnight-traveling,434445,173295,0,45,90042
313817,2015-10-02 2:54:40,2015-11-06,2015-11-08,2,1,overnight-boarding,377426,181260,0,60,33611
310328,2015-10-02 2:56:49,2015-10-16,2015-10-21,5,1,overnight-boarding,264243,567149,0,75,60629
314372,2015-10-02 2:57:06,2015-10-09,2015-10-11,2,1,overnight-boarding,265085,608516,0,70,80207
314347,2015-10-02 2:57:12,2015-10-25,2015-11-01,7,2,overnight-boarding,937545,1440,0,350,98087
308160,2015-10-02 2:58:36,2015-10-02,2015-10-05,3,1,overnight-boarding,1037722,656538,1,88.2,89074
458642,2015-10-02 2:59:20,2015-10-09,2015-10-11,2,1,overnight-traveling,818515,354838,0,80,28205
310081,2015-10-02 3:00:35,2015-10-03,2015-10-07,4,1,overnight-boarding,944269,923368,1,128,94010
459144,2015-10-02 3:02:16,2015-10-02,2015-10-04,2,2,overnight-traveling,1049429,642218,1,105,90255
314379,2015-10-02 3:03:34,2015-10-05,2015-10-09,4,2,overnight-boarding,839186,737673,0,200,98126
314373,2015-10-02 3:06:04,2015-10-16,2015-10-19,3,1,overnight-boarding,963263,657169,0,75,60187
314339,2015-10-02 3:07:23,2015-10-09,2015-10-10,1,1,overnight-boarding,1015448,117092,0,30,13212
311407,2015-10-02 3:08:02,2015-10-15,2015-10-19,4,1,overnight-boarding,1044173,377979,1,105,78717
457158,2015-10-02 3:09:08,2015-11-07,2015-11-08,1,1,overnight-traveling,1034541,2970311,1,70,60446
314363,2015-10-02 3:09:50,2015-10-03,2015-10-04,1,1,overnight-boarding,907997,965198,0,30,55363
302562,2015-10-02 3:11:51,2015-10-10,2015-10-14,4,2,overnight-boarding,943363,617078,1,160,30518
314377,2015-10-02 3:11:59,2015-10-01,2015-10-05,4,1,overnight-boarding,302311,990023,0,160,92104
303682,2015-10-02 3:12:49,2015-10-16,2015-10-18,2,1,overnight-boarding,772159,281991,0,100,94024
314322,2015-10-02 3:13:08,2015-10-21,2015-10-26,5,1,overnight-boarding,772159,281991,0,250,94024
314359,2015-10-02 3:13:47,2015-10-02,2015-10-04,2,1,overnight-boarding,685374,299085,0,64,80026
313866,2015-10-02 3:14:46,2015-10-03,2015-10-04,1,1,overnight-boarding,810064,889235,0,25,98660
314350,2015-10-02 3:14:49,2015-10-02,2015-10-02,1,1,overnight-boarding,917976,64603,0,20,94122
310206,2015-10-02 3:16:17,2015-10-05,2015-10-12,7,1,overnight-boarding,1041603,655622,1,175,28216
307691,2015-10-02 3:16:51,2015-10-02,2015-10-04,2,1,overnight-boarding,103545,712452,0,56,89074
314335,2015-10-02 3:17:24,2015-10-02,2015-10-04,2,1,overnight-boarding,578354,104673,0,50,81082
314308,2015-10-02 3:19:01,2015-10-09,2015-10-17,8,1,overnight-boarding,1043309,711527,1,160,38017
314352,2015-10-02 3:20:32,2015-10-03,2015-10-04,1,1,overnight-boarding,1049411,433498,1,31.5,98402
314280,2015-10-02 3:21:16,2015-10-09,2015-10-11,2,1,overnight-boarding,699041,176406,0,58,90260
312743,2015-10-02 3:22:39,2015-10-10,2015-10-12,2,2,overnight-boarding,583993,200890,0,86,92373
314093,2015-10-02 3:23:43,2015-10-02,2015-10-07,5,1,overnight-boarding,1048245,622464,1,131.25,85007
314299,2015-10-02 3:24:45,2015-10-04,2015-10-09,5,1,overnight-boarding,417280,279798,0,100,78725
314148,2015-10-02 3:25:01,2015-10-15,2015-10-18,3,1,overnight-boarding,810298,609039,0,75,33322
314172,2015-10-02 3:26:19,2015-10-02,2015-10-11,9,2,overnight-boarding,620445,611778,0,360,33144
314274,2015-10-02 3:26:59,2015-10-03,2015-10-04,1,1,overnight-boarding,810311,667825,0,40,97217
459176,2015-10-02 3:27:01,2015-10-02,2015-10-03,1,1,overnight-traveling,1049577,1048240,1,25,2889
314302,2015-10-02 3:29:09,2015-10-29,2015-11-01,3,1,overnight-boarding,605939,359654,0,54,74008
311794,2015-10-02 3:30:43,2015-10-09,2015-10-13,4,1,overnight-boarding,1044958,1006655,1,105,91723
459162,2015-10-02 3:31:19,2015-10-03,2015-10-04,1,1,overnight-traveling,1049473,955303,1,0,53711
314397,2015-10-02 3:34:39,2015-10-04,2015-10-04,1,1,overnight-boarding,1047855,1041339,0,0,2128
458206,2015-10-02 3:35:22,2015-10-29,2015-11-02,4,2,overnight-traveling,1010543,409982,1,200,92101
314239,2015-10-02 3:35:29,2015-10-20,2015-10-23,3,1,overnight-boarding,727334,334221,0,60,98102
458804,2015-10-02 3:36:07,2015-10-09,2015-10-17,8,2,overnight-traveling,975645,918210,0,480,92117
314226,2015-10-02 3:39:40,2015-10-03,2015-10-04,1,1,overnight-boarding,38499,742282,0,25,92620
314394,2015-10-02 3:40:01,2015-10-02,2015-10-05,3,1,overnight-boarding,1049532,567772,1,78.75,27406
313185,2015-10-02 3:40:38,2015-10-02,2015-10-04,2,1,overnight-boarding,652673,742282,0,50,92620
458850,2015-10-02 3:41:15,2015-10-02,2015-10-04,2,2,overnight-traveling,1042582,506077,1,112,10128
314406,2015-10-02 3:42:18,2015-10-01,2015-10-02,1,1,overnight-boarding,989891,658116,0,35,7087
302289,2015-10-02 3:43:33,2015-10-02,2015-10-05,3,1,overnight-boarding,116881,580944,0,75,19104
313921,2015-10-02 3:43:40,2015-10-05,2015-10-07,2,1,overnight-boarding,1030410,999864,0,24,70506
453892,2015-10-02 3:45:29,2016-02-19,2016-02-21,2,2,overnight-traveling,1009654,218570,1,160,19348
314389,2015-10-02 3:46:51,2015-10-02,2015-10-02,1,2,overnight-boarding,1043592,693557,0,70,95020
313800,2015-10-02 3:48:23,2015-10-10,2015-10-11,1,1,overnight-boarding,822047,1019088,0,14,36426
310092,2015-10-02 3:48:34,2015-10-04,2015-10-12,8,2,overnight-boarding,910215,991068,0,424,98126
458404,2015-10-02 3:48:53,2015-10-05,2015-10-07,2,3,overnight-traveling,1043793,762162,1,90,95901
314062,2015-10-02 3:52:26,2015-10-25,2015-10-30,5,1,overnight-boarding,958328,809995,0,125,85750
314408,2015-10-02 3:54:32,2015-10-02,2015-10-08,6,1,overnight-boarding,751909,797882,0,270,91361
313413,2015-10-02 3:55:28,2015-10-03,2015-10-09,6,2,overnight-boarding,787903,183556,1,180,32309
313401,2015-10-02 3:55:48,2015-10-01,2015-10-07,6,1,overnight-boarding,1047809,1017177,1,126,98433
313853,2015-10-02 3:55:54,2015-10-10,2015-10-12,2,2,overnight-boarding,1048626,992790,1,84,55082
459034,2015-10-02 3:56:46,2015-10-03,2015-10-04,1,1,overnight-traveling,485499,771204,0,25,90802
